account_id,date,service_name,cost_amount,currency
SYNTHETIC-001,2024-12-14,Data Transfer,4.02,USD
SYNTHETIC-001,2024-12-14,Other,3.17,USD
SYNTHETIC-001,2024-12-15,Amazon Elastic Compute Cloud - Compute,25.94,USD
SYNTHETIC-001,2024-12-15,Amazon Relational Database Service,13.81,USD
SYNTHETIC-001,2024-12-15,Amazon Simple Storage Service,3.9,USD
SYNTHETIC-001,2024-12-15,AWS Lambda,0.65,USD
SYNTHETIC-001,2024-12-15,Amazon Elastic Block Store,2.18,USD
SYNTHETIC-001,2024-12-15,Data Transfer,3.33,USD
SYNTHETIC-001,2024-12-15,Other,2.49,USD
SYNTHETIC-001,2024-12-16,Amazon Elastic Compute Cloud - Compute,45.88,USD
SYNTHETIC-001,2024-12-16,Amazon Relational Database Service,15.69,USD
SYNTHETIC-001,2024-12-16,Amazon Simple Storage Service,3.05,USD
SYNTHETIC-001,2024-12-16,AWS Lambda,2.57,USD
SYNTHETIC-001,2024-12-16,Amazon Elastic Block Store,2.26,USD
SYNTHETIC-001,2024-12-16,Data Transfer,6.48,USD
SYNTHETIC-001,2024-12-16,Other,2.79,USD
SYNTHETIC-001,2024-12-17,Amazon Elastic Compute Cloud - Compute,45.63,USD
SYNTHETIC-001,2024-12-17,Amazon Relational Database Service,16.39,USD
SYNTHETIC-001,2024-12-17,Amazon Simple Storage Service,2.65,USD
SYNTHETIC-001,2024-12-17,AWS Lambda,1.59,USD
SYNTHETIC-001,2024-12-17,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-12-17,Data Transfer,5.86,USD
SYNTHETIC-001,2024-12-17,Other,3.14,USD
SYNTHETIC-001,2024-12-18,Amazon Elastic Compute Cloud - Compute,53.25,USD
SYNTHETIC-001,2024-12-18,Amazon Relational Database Service,16.12,USD
SYNTHETIC-001,2024-12-18,Amazon Simple Storage Service,3.16,USD
SYNTHETIC-001,2024-12-18,AWS Lambda,2.0,USD
SYNTHETIC-001,2024-12-18,Amazon Elastic Block Store,2.18,USD
SYNTHETIC-001,2024-12-18,Data Transfer,7.08,USD
SYNTHETIC-001,2024-12-18,Other,2.76,USD
SYNTHETIC-001,2024-12-19,Amazon Elastic Compute Cloud - Compute,60.64,USD
SYNTHETIC-001,2024-12-19,Amazon Relational Database Service,16.08,USD
SYNTHETIC-001,2024-12-19,Amazon Simple Storage Service,2.74,USD
SYNTHETIC-001,2024-12-19,AWS Lambda,1.46,USD
SYNTHETIC-001,2024-12-19,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-12-19,Data Transfer,6.98,USD
SYNTHETIC-001,2024-12-19,Other,2.47,USD
SYNTHETIC-001,2024-12-20,Amazon Elastic Compute Cloud - Compute,53.24,USD
SYNTHETIC-001,2024-12-20,Amazon Relational Database Service,16.14,USD
SYNTHETIC-001,2024-12-20,Amazon Simple Storage Service,2.86,USD
SYNTHETIC-001,2024-12-20,AWS Lambda,1.81,USD
SYNTHETIC-001,2024-12-20,Amazon Elastic Block Store,2.13,USD
SYNTHETIC-001,2024-12-20,Data Transfer,6.53,USD
SYNTHETIC-001,2024-12-20,Other,3.14,USD
SYNTHETIC-001,2024-12-21,Amazon Elastic Compute Cloud - Compute,26.94,USD
SYNTHETIC-001,2024-12-21,Amazon Relational Database Service,14.95,USD
SYNTHETIC-001,2024-12-21,Amazon Simple Storage Service,3.3,USD
SYNTHETIC-001,2024-12-21,AWS Lambda,0.37,USD
SYNTHETIC-001,2024-12-21,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-12-21,Data Transfer,2.87,USD
SYNTHETIC-001,2024-12-21,Other,3.28,USD
SYNTHETIC-001,2024-12-22,Amazon Elastic Compute Cloud - Compute,28.06,USD
SYNTHETIC-001,2024-12-22,Amazon Relational Database Service,14.24,USD
SYNTHETIC-001,2024-12-22,Amazon Simple Storage Service,3.36,USD
SYNTHETIC-001,2024-12-22,AWS Lambda,0.67,USD
SYNTHETIC-001,2024-12-22,Amazon Elastic Block Store,2.12,USD
SYNTHETIC-001,2024-12-22,Data Transfer,3.32,USD
SYNTHETIC-001,2024-12-22,Other,2.93,USD
SYNTHETIC-001,2024-12-23,Amazon Elastic Compute Cloud - Compute,59.34,USD
SYNTHETIC-001,2024-12-23,Amazon Relational Database Service,16.72,USD
SYNTHETIC-001,2024-12-23,Amazon Simple Storage Service,2.92,USD
SYNTHETIC-001,2024-12-23,AWS Lambda,1.99,USD
SYNTHETIC-001,2024-12-23,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2024-12-23,Data Transfer,6.46,USD
SYNTHETIC-001,2024-12-23,Other,2.37,USD
SYNTHETIC-001,2024-12-24,Amazon Elastic Compute Cloud - Compute,53.67,USD
SYNTHETIC-001,2024-12-24,Amazon Relational Database Service,16.7,USD
SYNTHETIC-001,2024-12-24,Amazon Simple Storage Service,3.53,USD
SYNTHETIC-001,2024-12-24,AWS Lambda,1.68,USD
SYNTHETIC-001,2024-12-24,Amazon Elastic Block Store,2.21,USD
SYNTHETIC-001,2024-12-24,Data Transfer,5.22,USD
SYNTHETIC-001,2024-12-24,Other,3.16,USD
SYNTHETIC-001,2024-12-25,Amazon Elastic Compute Cloud - Compute,50.39,USD
SYNTHETIC-001,2024-12-25,Amazon Relational Database Service,16.52,USD
SYNTHETIC-001,2024-12-25,Amazon Simple Storage Service,3.6,USD
SYNTHETIC-001,2024-12-25,AWS Lambda,2.44,USD
SYNTHETIC-001,2024-12-25,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2024-12-25,Data Transfer,5.09,USD
SYNTHETIC-001,2024-12-25,Other,2.46,USD
SYNTHETIC-001,2024-12-26,Amazon Elastic Compute Cloud - Compute,58.39,USD
SYNTHETIC-001,2024-12-26,Amazon Relational Database Service,16.64,USD
SYNTHETIC-001,2024-12-26,Amazon Simple Storage Service,3.71,USD
SYNTHETIC-001,2024-12-26,AWS Lambda,0.63,USD
SYNTHETIC-001,2024-12-26,Amazon Elastic Block Store,2.15,USD
SYNTHETIC-001,2024-12-26,Data Transfer,7.09,USD
SYNTHETIC-001,2024-12-26,Other,3.04,USD
SYNTHETIC-001,2024-12-27,Amazon Elastic Compute Cloud - Compute,54.86,USD
SYNTHETIC-001,2024-12-27,Amazon Relational Database Service,16.47,USD
SYNTHETIC-001,2024-12-27,Amazon Simple Storage Service,3.37,USD
SYNTHETIC-001,2024-12-27,AWS Lambda,0.71,USD
SYNTHETIC-001,2024-12-27,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-12-27,Data Transfer,3.99,USD
SYNTHETIC-001,2024-12-27,Other,2.69,USD
SYNTHETIC-001,2024-12-28,Amazon Elastic Compute Cloud - Compute,31.57,USD
SYNTHETIC-001,2024-12-28,Amazon Relational Database Service,16.07,USD
SYNTHETIC-001,2024-12-28,Amazon Simple Storage Service,3.69,USD
SYNTHETIC-001,2024-12-28,AWS Lambda,0.56,USD
SYNTHETIC-001,2024-12-28,Amazon Elastic Block Store,2.28,USD
SYNTHETIC-001,2024-12-28,Data Transfer,3.37,USD
SYNTHETIC-001,2024-12-28,Other,2.61,USD
SYNTHETIC-001,2024-12-29,Amazon Elastic Compute Cloud - Compute,30.11,USD
SYNTHETIC-001,2024-12-29,Amazon Relational Database Service,14.81,USD
SYNTHETIC-001,2024-12-29,Amazon Simple Storage Service,2.46,USD
SYNTHETIC-001,2024-12-29,AWS Lambda,0.46,USD
SYNTHETIC-001,2024-12-29,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-12-29,Data Transfer,3.28,USD
SYNTHETIC-001,2024-12-29,Other,2.82,USD
SYNTHETIC-001,2024-12-30,Amazon Elastic Compute Cloud - Compute,49.93,USD
SYNTHETIC-001,2024-12-30,Amazon Relational Database Service,16.09,USD
SYNTHETIC-001,2024-12-30,Amazon Simple Storage Service,3.06,USD
SYNTHETIC-001,2024-12-30,AWS Lambda,1.94,USD
SYNTHETIC-001,2024-12-30,Amazon Elastic Block Store,2.27,USD
SYNTHETIC-001,2024-12-30,Data Transfer,8.46,USD
SYNTHETIC-001,2024-12-30,Other,2.9,USD
SYNTHETIC-001,2024-12-31,Amazon Elastic Compute Cloud - Compute,49.14,USD
SYNTHETIC-001,2024-12-31,Amazon Relational Database Service,15.81,USD
SYNTHETIC-001,2024-12-31,Amazon Simple Storage Service,2.85,USD
SYNTHETIC-001,2024-12-31,AWS Lambda,1.09,USD
SYNTHETIC-001,2024-12-31,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2024-12-31,Data Transfer,6.55,USD
SYNTHETIC-001,2024-12-31,Other,2.76,USD
SYNTHETIC-001,2025-01-01,Amazon Elastic Compute Cloud - Compute,61.45,USD
SYNTHETIC-001,2025-01-01,Amazon Relational Database Service,15.63,USD
SYNTHETIC-001,2025-01-01,Amazon Simple Storage Service,3.24,USD
SYNTHETIC-001,2025-01-01,AWS Lambda,1.79,USD
SYNTHETIC-001,2025-01-01,Amazon Elastic Block Store,2.3,USD
SYNTHETIC-001,2025-01-01,Data Transfer,7.2,USD
SYNTHETIC-001,2025-01-01,Other,3.13,USD
SYNTHETIC-001,2025-01-02,Amazon Elastic Compute Cloud - Compute,61.87,USD
SYNTHETIC-001,2025-01-02,Amazon Relational Database Service,15.5,USD
SYNTHETIC-001,2025-01-02,Amazon Simple Storage Service,2.97,USD
SYNTHETIC-001,2025-01-02,AWS Lambda,2.89,USD
SYNTHETIC-001,2025-01-02,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2025-01-02,Data Transfer,6.16,USD
SYNTHETIC-001,2025-01-02,Other,2.82,USD
SYNTHETIC-001,2025-01-03,Amazon Elastic Compute Cloud - Compute,51.85,USD
SYNTHETIC-001,2025-01-03,Amazon Relational Database Service,15.73,USD
SYNTHETIC-001,2025-01-03,Amazon Simple Storage Service,3.13,USD
SYNTHETIC-001,2025-01-03,AWS Lambda,2.25,USD
SYNTHETIC-001,2025-01-03,Amazon Elastic Block Store,2.27,USD
SYNTHETIC-001,2025-01-03,Data Transfer,6.67,USD
SYNTHETIC-001,2025-01-03,Other,3.25,USD
SYNTHETIC-001,2025-01-04,Amazon Elastic Compute Cloud - Compute,26.42,USD
SYNTHETIC-001,2025-01-04,Amazon Relational Database Service,14.85,USD
SYNTHETIC-001,2025-01-04,Amazon Simple Storage Service,3.92,USD
SYNTHETIC-001,2025-01-04,AWS Lambda,0.47,USD
SYNTHETIC-001,2025-01-04,Amazon Elastic Block Store,2.3,USD
SYNTHETIC-001,2025-01-04,Data Transfer,3.64,USD
SYNTHETIC-001,2025-01-04,Other,3.04,USD
SYNTHETIC-001,2025-01-05,Amazon Elastic Compute Cloud - Compute,31.5,USD
SYNTHETIC-001,2025-01-05,Amazon Relational Database Service,15.09,USD
SYNTHETIC-001,2025-01-05,Amazon Simple Storage Service,3.14,USD
SYNTHETIC-001,2025-01-05,AWS Lambda,0.39,USD
SYNTHETIC-001,2025-01-05,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2025-01-05,Data Transfer,3.05,USD
SYNTHETIC-001,2025-01-05,Other,2.75,USD
SYNTHETIC-001,2025-01-06,Amazon Elastic Compute Cloud - Compute,47.03,USD
SYNTHETIC-001,2025-01-06,Amazon Relational Database Service,16.36,USD
SYNTHETIC-001,2025-01-06,Amazon Simple Storage Service,3.37,USD
SYNTHETIC-001,2025-01-06,AWS Lambda,1.59,USD
SYNTHETIC-001,2025-01-06,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2025-01-06,Data Transfer,7.55,USD
SYNTHETIC-001,2025-01-06,Other,2.7,USD
SYNTHETIC-001,2025-01-07,Amazon Elastic Compute Cloud - Compute,48.18,USD
SYNTHETIC-001,2025-01-07,Amazon Relational Database Service,15.83,USD
SYNTHETIC-001,2025-01-07,Amazon Simple Storage Service,3.12,USD
SYNTHETIC-001,2025-01-07,AWS Lambda,0.65,USD
SYNTHETIC-001,2025-01-07,Amazon Elastic Block Store,2.32,USD
SYNTHETIC-001,2025-01-07,Data Transfer,5.59,USD
SYNTHETIC-001,2025-01-07,Other,2.47,USD
SYNTHETIC-001,2025-01-08,Amazon Elastic Compute Cloud - Compute,56.35,USD
SYNTHETIC-001,2025-01-08,Amazon Relational Database Service,16.92,USD
SYNTHETIC-001,2025-01-08,Amazon Simple Storage Service,3.25,USD
SYNTHETIC-001,2025-01-08,AWS Lambda,7.34,USD
SYNTHETIC-001,2025-01-08,Amazon Elastic Block Store,2.29,USD
SYNTHETIC-001,2025-01-08,Data Transfer,6.86,USD
SYNTHETIC-001,2025-01-08,Other,3.05,USD
SYNTHETIC-001,2025-01-09,Amazon Elastic Compute Cloud - Compute,50.88,USD
SYNTHETIC-001,2025-01-09,Amazon Relational Database Service,16.82,USD
SYNTHETIC-001,2025-01-09,Amazon Simple Storage Service,3.22,USD
SYNTHETIC-001,2025-01-09,AWS Lambda,2.27,USD
SYNTHETIC-001,2025-01-09,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2025-01-09,Data Transfer,7.49,USD
SYNTHETIC-001,2025-01-09,Other,2.86,USD
SYNTHETIC-001,2025-01-10,Amazon Elastic Compute Cloud - Compute,52.97,USD
SYNTHETIC-001,2025-01-10,Amazon Relational Database Service,16.24,USD
SYNTHETIC-001,2025-01-10,Amazon Simple Storage Service,3.4,USD
SYNTHETIC-001,2025-01-10,AWS Lambda,0.95,USD
SYNTHETIC-001,2025-01-10,Amazon Elastic Block Store,2.35,USD
SYNTHETIC-001,2025-01-10,Data Transfer,7.23,USD
SYNTHETIC-001,2025-01-10,Other,2.26,USD
SYNTHETIC-001,2025-01-11,Amazon Elastic Compute Cloud - Compute,27.12,USD
SYNTHETIC-001,2025-01-11,Amazon Relational Database Service,14.53,USD
SYNTHETIC-001,2025-01-11,Amazon Simple Storage Service,3.68,USD
SYNTHETIC-001,2025-01-11,AWS Lambda,0.36,USD
SYNTHETIC-001,2025-01-11,Amazon Elastic Block Store,2.32,USD
SYNTHETIC-001,2025-01-11,Data Transfer,4.24,USD
SYNTHETIC-001,2025-01-11,Other,2.8,USD
SYNTHETIC-001,2025-01-12,Amazon Elastic Compute Cloud - Compute,28.52,USD
SYNTHETIC-001,2025-01-12,Amazon Relational Database Service,15.25,USD
SYNTHETIC-001,2025-01-12,Amazon Simple Storage Service,3.87,USD
SYNTHETIC-001,2025-01-12,AWS Lambda,0.3,USD
SYNTHETIC-001,2025-01-12,Amazon Elastic Block Store,2.27,USD
SYNTHETIC-001,2025-01-12,Data Transfer,2.92,USD
SYNTHETIC-001,2025-01-12,Other,2.7,USD
SYNTHETIC-001,2025-01-13,Amazon Elastic Compute Cloud - Compute,60.56,USD
SYNTHETIC-001,2025-01-13,Amazon Relational Database Service,16.48,USD
SYNTHETIC-001,2025-01-13,Amazon Simple Storage Service,3.36,USD
SYNTHETIC-001,2025-01-13,AWS Lambda,1.29,USD
SYNTHETIC-001,2025-01-13,Amazon Elastic Block Store,2.29,USD
SYNTHETIC-001,2025-01-13,Data Transfer,5.23,USD
SYNTHETIC-001,2025-01-13,Other,3.43,USD
SYNTHETIC-001,2025-01-14,Amazon Elastic Compute Cloud - Compute,53.6,USD
SYNTHETIC-001,2025-01-14,Amazon Relational Database Service,15.42,USD
SYNTHETIC-001,2025-01-14,Amazon Simple Storage Service,3.47,USD
SYNTHETIC-001,2025-01-14,AWS Lambda,1.84,USD
SYNTHETIC-001,2025-01-14,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2025-01-14,Data Transfer,5.61,USD
SYNTHETIC-001,2025-01-14,Other,2.46,USD
SYNTHETIC-001,2025-01-15,Amazon Elastic Compute Cloud - Compute,56.57,USD
SYNTHETIC-001,2025-01-15,Amazon Relational Database Service,16.32,USD
SYNTHETIC-001,2025-01-15,Amazon Simple Storage Service,2.79,USD
SYNTHETIC-001,2025-01-15,AWS Lambda,0.68,USD
SYNTHETIC-001,2025-01-15,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2025-01-15,Data Transfer,7.25,USD
SYNTHETIC-001,2025-01-15,Other,2.54,USD
SYNTHETIC-001,2025-01-16,Amazon Elastic Compute Cloud - Compute,42.27,USD
SYNTHETIC-001,2025-01-16,Amazon Relational Database Service,16.54,USD
SYNTHETIC-001,2025-01-16,Amazon Simple Storage Service,3.21,USD
SYNTHETIC-001,2025-01-16,AWS Lambda,2.15,USD
SYNTHETIC-001,2025-01-16,Amazon Elastic Block Store,2.28,USD
SYNTHETIC-001,2025-01-16,Data Transfer,7.09,USD
SYNTHETIC-001,2025-01-16,Other,3.3,USD
SYNTHETIC-001,2025-01-17,Amazon Elastic Compute Cloud - Compute,52.94,USD
SYNTHETIC-001,2025-01-17,Amazon Relational Database Service,15.79,USD
SYNTHETIC-001,2025-01-17,Amazon Simple Storage Service,3.62,USD
SYNTHETIC-001,2025-01-17,AWS Lambda,2.22,USD
SYNTHETIC-001,2025-01-17,Amazon Elastic Block Store,2.36,USD
SYNTHETIC-001,2025-01-17,Data Transfer,6.7,USD
SYNTHETIC-001,2025-01-17,Other,3.37,USD
SYNTHETIC-001,2025-01-18,Amazon Elastic Compute Cloud - Compute,25.34,USD
SYNTHETIC-001,2025-01-18,Amazon Relational Database Service,15.06,USD
SYNTHETIC-001,2025-01-18,Amazon Simple Storage Service,3.59,USD
SYNTHETIC-001,2025-01-18,AWS Lambda,0.42,USD
SYNTHETIC-001,2025-01-18,Amazon Elastic Block Store,2.27,USD
SYNTHETIC-001,2025-01-18,Data Transfer,2.75,USD
SYNTHETIC-001,2025-01-18,Other,2.75,USD
SYNTHETIC-001,2025-01-19,Amazon Elastic Compute Cloud - Compute,24.32,USD
SYNTHETIC-001,2025-01-19,Amazon Relational Database Service,14.08,USD
SYNTHETIC-001,2025-01-19,Amazon Simple Storage Service,3.34,USD
SYNTHETIC-001,2025-01-19,AWS Lambda,0.12,USD
SYNTHETIC-001,2025-01-19,Amazon Elastic Block Store,2.33,USD
SYNTHETIC-001,2025-01-19,Data Transfer,3.68,USD
SYNTHETIC-001,2025-01-19,Other,2.78,USD
SYNTHETIC-001,2025-01-20,Amazon Elastic Compute Cloud - Compute,48.61,USD
SYNTHETIC-001,2025-01-20,Amazon Relational Database Service,17.27,USD
SYNTHETIC-001,2025-01-20,Amazon Simple Storage Service,3.61,USD
SYNTHETIC-001,2025-01-20,AWS Lambda,1.27,USD
SYNTHETIC-001,2025-01-20,Amazon Elastic Block Store,2.28,USD
SYNTHETIC-001,2025-01-20,Data Transfer,5.39,USD
SYNTHETIC-001,2025-01-20,Other,3.15,USD
SYNTHETIC-001,2025-01-21,Amazon Elastic Compute Cloud - Compute,51.53,USD
SYNTHETIC-001,2025-01-21,Amazon Relational Database Service,17.21,USD
SYNTHETIC-001,2025-01-21,Amazon Simple Storage Service,3.46,USD
SYNTHETIC-001,2025-01-21,AWS Lambda,2.49,USD
SYNTHETIC-001,2025-01-21,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2025-01-21,Data Transfer,7.76,USD
SYNTHETIC-001,2025-01-21,Other,2.28,USD
SYNTHETIC-001,2025-01-22,Amazon Elastic Compute Cloud - Compute,58.23,USD
SYNTHETIC-001,2025-01-22,Amazon Relational Database Service,16.23,USD
SYNTHETIC-001,2025-01-22,Amazon Simple Storage Service,3.74,USD
SYNTHETIC-001,2025-01-22,AWS Lambda,0.3,USD
SYNTHETIC-001,2025-01-22,Amazon Elastic Block Store,2.29,USD
SYNTHETIC-001,2025-01-22,Data Transfer,9.45,USD
SYNTHETIC-001,2025-01-22,Other,2.42,USD
SYNTHETIC-001,2025-01-23,Amazon Elastic Compute Cloud - Compute,46.29,USD
SYNTHETIC-001,2025-01-23,Amazon Relational Database Service,16.64,USD
SYNTHETIC-001,2025-01-23,Amazon Simple Storage Service,3.39,USD
SYNTHETIC-001,2025-01-23,AWS Lambda,1.63,USD
SYNTHETIC-001,2025-01-23,Amazon Elastic Block Store,2.34,USD
SYNTHETIC-001,2025-01-23,Data Transfer,6.98,USD
SYNTHETIC-001,2025-01-23,Other,2.89,USD
SYNTHETIC-001,2025-01-24,Amazon Elastic Compute Cloud - Compute,53.56,USD
SYNTHETIC-001,2025-01-24,Amazon Relational Database Service,14.83,USD
SYNTHETIC-001,2025-01-24,Amazon Simple Storage Service,3.14,USD
SYNTHETIC-001,2025-01-24,AWS Lambda,1.18,USD
SYNTHETIC-001,2025-01-24,Amazon Elastic Block Store,2.28,USD
SYNTHETIC-001,2025-01-24,Data Transfer,7.2,USD
SYNTHETIC-001,2025-01-24,Other,3.43,USD
SYNTHETIC-001,2025-01-25,Amazon Elastic Compute Cloud - Compute,26.44,USD
SYNTHETIC-001,2025-01-25,Amazon Relational Database Service,14.29,USD
SYNTHETIC-001,2025-01-25,Amazon Simple Storage Service,3.41,USD
SYNTHETIC-001,2025-01-25,AWS Lambda,0.56,USD
SYNTHETIC-001,2025-01-25,Amazon Elastic Block Store,2.23,USD
SYNTHETIC-001,2025-01-25,Data Transfer,3.07,USD
SYNTHETIC-001,2025-01-25,Other,2.85,USD
SYNTHETIC-001,2025-01-26,Amazon Elastic Compute Cloud - Compute,26.89,USD
SYNTHETIC-001,2025-01-26,Amazon Relational Database Service,14.81,USD
SYNTHETIC-001,2025-01-26,Amazon Simple Storage Service,2.13,USD
SYNTHETIC-001,2025-01-26,AWS Lambda,0.36,USD
SYNTHETIC-001,2025-01-26,Amazon Elastic Block Store,2.24,USD
SYNTHETIC-001,2025-01-26,Data Transfer,2.41,USD
SYNTHETIC-001,2025-01-26,Other,3.01,USD
SYNTHETIC-001,2025-01-27,Amazon Elastic Compute Cloud - Compute,58.85,USD
SYNTHETIC-001,2025-01-27,Amazon Relational Database Service,15.72,USD
SYNTHETIC-001,2025-01-27,Amazon Simple Storage Service,3.44,USD
SYNTHETIC-001,2025-01-27,AWS Lambda,2.04,USD
SYNTHETIC-001,2025-01-27,Amazon Elastic Block Store,2.28,USD
SYNTHETIC-001,2025-01-27,Data Transfer,6.03,USD
SYNTHETIC-001,2025-01-27,Other,3.31,USD
SYNTHETIC-001,2025-01-28,Amazon Elastic Compute Cloud - Compute,56.39,USD
SYNTHETIC-001,2025-01-28,Amazon Relational Database Service,16.9,USD
SYNTHETIC-001,2025-01-28,Amazon Simple Storage Service,1.85,USD
SYNTHETIC-001,2025-01-28,AWS Lambda,2.13,USD
SYNTHETIC-001,2025-01-28,Amazon Elastic Block Store,2.24,USD
SYNTHETIC-001,2025-01-28,Data Transfer,5.55,USD
SYNTHETIC-001,2025-01-28,Other,3.6,USD
SYNTHETIC-001,2025-01-29,Amazon Elastic Compute Cloud - Compute,65.56,USD
SYNTHETIC-001,2025-01-29,Amazon Relational Database Service,17.75,USD
SYNTHETIC-001,2025-01-29,Amazon Simple Storage Service,2.61,USD
SYNTHETIC-001,2025-01-29,AWS Lambda,2.83,USD
SYNTHETIC-001,2025-01-29,Amazon Elastic Block Store,2.32,USD
SYNTHETIC-001,2025-01-29,Data Transfer,5.61,USD
SYNTHETIC-001,2025-01-29,Other,2.81,USD
SYNTHETIC-001,2025-01-30,Amazon Elastic Compute Cloud - Compute,56.96,USD
SYNTHETIC-001,2025-01-30,Amazon Relational Database Service,15.66,USD
SYNTHETIC-001,2025-01-30,Amazon Simple Storage Service,3.48,USD
SYNTHETIC-001,2025-01-30,AWS Lambda,1.71,USD
SYNTHETIC-001,2025-01-30,Amazon Elastic Block Store,2.28,USD
SYNTHETIC-001,2025-01-30,Data Transfer,9.02,USD
SYNTHETIC-001,2025-01-30,Other,2.97,USD
SYNTHETIC-001,2025-01-31,Amazon Elastic Compute Cloud - Compute,53.86,USD
SYNTHETIC-001,2025-01-31,Amazon Relational Database Service,15.89,USD
SYNTHETIC-001,2025-01-31,Amazon Simple Storage Service,3.49,USD
SYNTHETIC-001,2025-01-31,AWS Lambda,2.03,USD
SYNTHETIC-001,2025-01-31,Amazon Elastic Block Store,2.41,USD
SYNTHETIC-001,2025-01-31,Data Transfer,7.47,USD
SYNTHETIC-001,2025-01-31,Other,3.52,USD
SYNTHETIC-001,2025-02-01,Amazon Elastic Compute Cloud - Compute,27.26,USD
SYNTHETIC-001,2025-02-01,Amazon Relational Database Service,15.15,USD
SYNTHETIC-001,2025-02-01,Amazon Simple Storage Service,2.85,USD
SYNTHETIC-001,2025-02-01,AWS Lambda,0.65,USD
SYNTHETIC-001,2025-02-01,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2025-02-01,Data Transfer,3.51,USD
SYNTHETIC-001,2025-02-01,Other,2.53,USD
SYNTHETIC-001,2025-02-02,Amazon Elastic Compute Cloud - Compute,28.58,USD
SYNTHETIC-001,2025-02-02,Amazon Relational Database Service,15.98,USD
SYNTHETIC-001,2025-02-02,Amazon Simple Storage Service,3.03,USD
SYNTHETIC-001,2025-02-02,AWS Lambda,0.62,USD
SYNTHETIC-001,2025-02-02,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2025-02-02,Data Transfer,3.17,USD
SYNTHETIC-001,2025-02-02,Other,3.29,USD
SYNTHETIC-001,2025-02-03,Amazon Elastic Compute Cloud - Compute,54.63,USD
SYNTHETIC-001,2025-02-03,Amazon Relational Database Service,15.65,USD
SYNTHETIC-001,2025-02-03,Amazon Simple Storage Service,3.86,USD
SYNTHETIC-001,2025-02-03,AWS Lambda,1.41,USD
SYNTHETIC-001,2025-02-03,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2025-02-03,Data Transfer,6.48,USD
SYNTHETIC-001,2025-02-03,Other,2.68,USD
SYNTHETIC-001,2025-02-04,Amazon Elastic Compute Cloud - Compute,47.89,USD
SYNTHETIC-001,2025-02-04,Amazon Relational Database Service,16.62,USD
SYNTHETIC-001,2025-02-04,Amazon Simple Storage Service,3.12,USD
SYNTHETIC-001,2025-02-04,AWS Lambda,1.52,USD
SYNTHETIC-001,2025-02-04,Amazon Elastic Block Store,2.28,USD
SYNTHETIC-001,2025-02-04,Data Transfer,7.62,USD
SYNTHETIC-001,2025-02-04,Other,3.01,USD
SYNTHETIC-001,2025-02-05,Amazon Elastic Compute Cloud - Compute,54.23,USD
SYNTHETIC-001,2025-02-05,Amazon Relational Database Service,17.66,USD
SYNTHETIC-001,2025-02-05,Amazon Simple Storage Service,4.22,USD
SYNTHETIC-001,2025-02-05,AWS Lambda,1.81,USD
SYNTHETIC-001,2025-02-05,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2025-02-05,Data Transfer,6.62,USD
SYNTHETIC-001,2025-02-05,Other,2.91,USD
SYNTHETIC-001,2025-02-06,Amazon Elastic Compute Cloud - Compute,55.0,USD
SYNTHETIC-001,2025-02-06,Amazon Relational Database Service,15.38,USD
SYNTHETIC-001,2025-02-06,Amazon Simple Storage Service,3.32,USD
SYNTHETIC-001,2025-02-06,AWS Lambda,0.97,USD
SYNTHETIC-001,2025-02-06,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2025-02-06,Data Transfer,7.19,USD
SYNTHETIC-001,2025-02-06,Other,2.7,USD
SYNTHETIC-001,2025-02-07,Amazon Elastic Compute Cloud - Compute,67.34,USD
SYNTHETIC-001,2025-02-07,Amazon Relational Database Service,15.63,USD
SYNTHETIC-001,2025-02-07,Amazon Simple Storage Service,3.49,USD
SYNTHETIC-001,2025-02-07,AWS Lambda,1.95,USD
SYNTHETIC-001,2025-02-07,Amazon Elastic Block Store,2.31,USD
SYNTHETIC-001,2025-02-07,Data Transfer,6.47,USD
SYNTHETIC-001,2025-02-07,Other,2.69,USD
SYNTHETIC-001,2025-02-08,Amazon Elastic Compute Cloud - Compute,33.24,USD
SYNTHETIC-001,2025-02-08,Amazon Relational Database Service,14.78,USD
