account_id,region,db_instance_id,timestamp,cpu_util_avg,free_storage_avg,free_mem_avg,db_conns_avg,read_iops_avg,write_iops_avg,read_latency_avg,write_latency_avg,queue_depth_avg,net_rx_avg,net_tx_avg,period_seconds
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T12:00:00+00:00,8.207585,17892173333.53,3325761565.51,5.87,76.6623,27.2579,0.00145,0.001743,0.4175,575550.15,885102.59,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T13:00:00+00:00,6.667379,17883342411.44,3051613976.09,5.31,65.8139,38.2423,0.002888,0.000942,0.6635,399434.03,1160237.25,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T14:00:00+00:00,8.744282,17901965688.39,2962966003.96,6.0,26.1339,30.2864,0.001146,0.003166,0.3772,473390.41,998062.27,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T15:00:00+00:00,8.684812,17896774520.59,2971975676.35,9.11,58.7744,32.9196,0.002043,0.003976,0.4273,793563.38,1230614.32,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T16:00:00+00:00,6.916128,17915384896.38,3247627369.6,7.21,43.1007,29.6746,0.001836,0.004231,0.3597,556182.09,651794.45,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T17:00:00+00:00,8.992857,17879573965.77,2848930842.97,10.37,37.5736,39.6891,0.002297,0.002245,0.5595,683215.8,608945.39,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T18:00:00+00:00,5.898067,17890678249.25,3202431671.66,0.77,63.1659,43.8963,0.003147,0.003124,0.6934,506425.01,756476.58,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T19:00:00+00:00,6.237849,17887505821.7,2943203948.95,6.99,51.6508,11.2452,0.001651,0.004449,0.3545,440719.76,696924.69,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T20:00:00+00:00,8.970616,17928752186.42,3002696707.37,1.48,48.5624,28.4149,0.002486,0.002162,0.3442,241187.94,703713.77,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T21:00:00+00:00,4.398393,17901950217.81,2840771208.63,9.89,27.1503,40.3551,0.003013,0.004034,0.6719,477370.48,310351.78,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T22:00:00+00:00,5.803836,17902036054.45,2788181154.63,5.32,51.7335,21.4161,0.001339,0.003602,0.4533,391986.35,379793.85,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-04T23:00:00+00:00,5.370063,17916281138.72,2908487530.45,6.9,63.9006,29.1726,0.001925,0.00324,0.4199,337863.98,884440.86,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T00:00:00+00:00,4.307941,17898103181.8,3137484309.92,1.66,56.0206,22.4502,0.002262,0.003986,0.6462,258100.9,695174.2,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T01:00:00+00:00,8.776662,17922171988.31,3075152514.78,0.0,40.8701,24.2452,0.002981,0.003292,0.4417,373244.49,596920.9,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T02:00:00+00:00,8.665029,17898241136.47,2832477617.52,5.8,49.8534,38.9361,0.003926,0.002127,0.5709,473513.8,856247.16,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T03:00:00+00:00,8.258666,17867720728.23,2822458074.52,5.92,55.9902,32.1041,0.003338,0.005354,0.5413,401931.09,764277.45,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T04:00:00+00:00,11.454387,17900624929.21,3132870158.21,1.36,30.1275,32.7657,0.001354,0.003677,0.3321,436537.14,617606.82,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T05:00:00+00:00,7.991466,17913982593.84,2927290468.95,1.14,48.3461,24.414,0.002404,0.003526,0.5274,535354.17,638503.08,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T06:00:00+00:00,6.56273,17891046908.01,2603983670.84,1.17,48.8677,22.7466,0.002407,0.0033,0.303,406869.84,786929.28,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T07:00:00+00:00,3.540575,17900361055.27,2897558407.2,0.0,37.1607,0.0,0.002992,0.002216,0.4416,339053.14,507166.61,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T08:00:00+00:00,4.596378,17913116876.69,3045911293.69,0.82,34.6072,39.2309,0.003101,0.002775,0.3218,407709.89,971674.27,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T09:00:00+00:00,9.677659,17874132143.79,2998053958.53,6.49,42.5315,46.5962,0.002667,0.002073,0.7779,647110.61,954573.8,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T10:00:00+00:00,8.241959,17882116494.05,3165294467.81,8.76,87.4508,28.9386,0.001683,0.003521,0.3617,510757.33,735568.96,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T11:00:00+00:00,8.262939,17900206645.31,2750998392.45,5.58,71.3415,35.5766,0.002332,0.004472,0.5572,644544.15,768686.93,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T12:00:00+00:00,10.729125,17914193799.13,2952404550.05,2.65,55.927,33.5427,0.001883,0.003671,0.8047,559191.19,679862.87,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T13:00:00+00:00,5.783917,17919877521.48,3101475893.42,7.43,31.9864,28.2823,0.001885,0.002499,0.6935,660178.96,980892.84,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T14:00:00+00:00,6.723809,17922225673.66,3043780376.7,9.98,83.5597,41.6322,0.003159,0.002335,0.4647,639869.52,437074.06,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T15:00:00+00:00,7.606848,17885555493.82,2947822875.76,9.92,92.5358,36.2428,0.001589,0.004528,0.6312,607198.49,1227287.91,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T16:00:00+00:00,9.012294,17867600760.15,3267444423.03,9.71,55.2078,41.8935,0.002861,0.002502,0.5446,457525.47,1047889.07,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T17:00:00+00:00,8.638733,17912630454.36,3071078684.21,4.07,64.9562,47.0743,0.002865,0.002721,0.3271,459906.19,939663.81,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T18:00:00+00:00,11.113347,17864362982.98,2867441482.32,1.34,65.4686,34.0232,0.002328,0.004573,0.4326,481838.67,1048422.18,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T19:00:00+00:00,6.957082,17908588861.62,2652289782.96,4.79,49.3651,28.6681,0.001753,0.002542,0.5505,212556.68,1023754.38,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T20:00:00+00:00,6.825725,17895531451.25,3067115502.8,3.08,40.1233,32.5309,0.001555,0.002797,0.8359,494474.46,546873.01,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T21:00:00+00:00,5.675922,17899538869.9,3161241287.03,8.96,56.5723,23.5934,0.002969,0.004351,0.1811,456882.66,938659.35,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T22:00:00+00:00,3.292552,17944507019.03,2972320370.3,0.95,27.1947,30.2054,0.002296,0.003067,0.581,571082.12,907177.97,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-05T23:00:00+00:00,4.222373,17886562998.34,3137229273.45,2.11,22.274,21.8385,0.001401,0.004187,0.5206,501528.36,577337.56,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T00:00:00+00:00,8.916467,17869502523.82,3078728347.73,8.09,18.8871,43.6037,0.001441,0.001869,0.9812,522859.48,666686.38,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T01:00:00+00:00,7.066724,17844092045.83,2949214409.08,2.4,53.0125,32.0925,0.00218,0.003077,0.559,552630.03,1110175.4,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T02:00:00+00:00,5.746847,17884246299.6,2975017962.21,4.1,44.3306,28.7724,0.001131,0.004659,0.6442,611877.23,971618.69,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T03:00:00+00:00,3.426602,17890625440.31,2886444848.19,11.03,28.9294,15.7498,0.001664,0.003984,0.1027,481105.79,754888.37,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T04:00:00+00:00,2.850188,17881078854.06,3063409529.98,3.11,41.5899,35.614,0.0034,0.001508,0.7978,364207.91,1108290.11,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T05:00:00+00:00,12.208946,17896466026.52,2957708586.55,3.09,30.2713,25.3883,0.002271,0.003779,0.5655,344983.66,977654.35,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T06:00:00+00:00,4.050466,17862042775.17,3207346510.73,4.79,80.9392,18.9899,0.002325,0.002625,0.4508,560620.97,844759.3,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T07:00:00+00:00,6.636694,17907037602.61,3078492553.58,9.7,54.3337,38.1846,0.00228,0.002232,0.7594,378360.66,784529.71,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T08:00:00+00:00,8.754664,17862613728.09,2917385270.93,4.61,26.1423,17.5365,0.001689,0.003506,0.2792,482096.69,511532.81,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T09:00:00+00:00,9.730339,17877753349.48,2921984189.33,3.54,31.1901,36.8714,0.000739,0.003382,0.9751,658904.4,672636.44,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T10:00:00+00:00,6.57667,17920856338.02,2974257433.02,8.73,37.0542,29.1486,0.001816,0.002583,0.4445,600551.03,877642.57,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T11:00:00+00:00,9.101115,17906330998.13,3341557490.74,4.31,53.5896,40.6541,0.002548,0.004677,0.7112,723612.4,1273532.75,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T12:00:00+00:00,11.43242,17881431479.65,3227298270.87,7.66,66.7806,27.5443,0.000773,0.003603,0.3336,598117.28,1172368.46,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T13:00:00+00:00,4.043312,17890614062.87,2709259571.94,7.5,37.6419,35.0762,0.002079,0.002118,0.5665,520233.75,957977.53,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T14:00:00+00:00,9.211492,17888852931.11,2946920591.65,5.16,68.4811,45.1294,0.003635,0.002987,0.9111,680276.85,797735.7,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T15:00:00+00:00,10.40597,17905653711.11,2761833666.16,3.48,53.143,46.9745,0.0001,0.003774,0.3852,635042.3,818903.9,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T16:00:00+00:00,3.855945,17862017371.55,3009423921.86,8.16,24.1437,33.091,0.002069,0.002256,0.5307,532988.38,1172362.7,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T17:00:00+00:00,6.743748,17887635288.27,2790498686.75,5.73,51.0954,42.6011,0.003657,0.004039,0.8224,647788.62,804728.57,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T18:00:00+00:00,7.792388,17911966359.31,2925574603.67,0.0,36.2042,45.5828,0.002109,0.00372,0.5344,588560.05,717389.44,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T19:00:00+00:00,5.668545,17869897228.7,2934252429.11,4.39,45.2637,10.0782,0.001816,0.003971,0.3514,501919.7,944785.28,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T20:00:00+00:00,4.168891,17931882937.59,2993664506.09,6.86,17.1478,21.7296,0.001774,0.003677,0.4301,391186.45,384211.05,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T21:00:00+00:00,6.58072,17905271675.07,3126202739.85,8.81,52.5855,10.7758,0.001974,0.00104,0.3793,390205.22,447852.18,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T22:00:00+00:00,7.724117,17879672318.68,3145052117.15,7.67,71.9748,44.6752,0.002189,0.003012,0.5574,311314.01,606307.37,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-06T23:00:00+00:00,1.015909,17866653008.61,3093170207.09,7.46,46.5539,11.9929,0.001433,0.00304,0.132,608174.43,541853.67,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T00:00:00+00:00,6.189697,17907984191.8,3127812988.75,7.55,36.4199,11.9621,0.001456,0.002166,0.161,659723.48,890159.09,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T01:00:00+00:00,7.288117,17894580658.2,2951580941.31,7.87,37.4614,24.7798,0.00266,0.004482,0.5688,410827.18,1031760.44,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T02:00:00+00:00,7.151482,17884634546.64,3335870811.78,6.31,55.752,31.3229,0.000193,0.003987,0.6799,664795.14,804770.55,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T03:00:00+00:00,7.754439,17908547472.18,2887911831.2,5.34,59.903,8.3898,0.001864,0.002514,0.6517,387740.87,698746.4,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T04:00:00+00:00,4.879388,17851720722.7,2743470157.28,11.48,72.6775,10.4698,0.00178,0.003716,0.7263,297064.11,836614.49,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T05:00:00+00:00,4.070107,17876759917.93,3233312433.07,9.65,44.2001,36.3115,0.002453,0.002585,0.6734,314489.34,639679.7,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T06:00:00+00:00,8.261105,17890193314.17,3023806867.59,2.17,70.3322,23.6674,0.002063,0.00255,0.5961,464548.87,704869.15,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T07:00:00+00:00,9.760559,17896255879.59,3189561780.24,4.84,39.5684,12.2838,0.001997,0.003484,0.3494,337468.88,456097.66,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T08:00:00+00:00,6.031558,17895052897.85,3307761968.36,1.91,37.3893,41.7556,0.001637,0.001468,0.4563,418655.02,832953.76,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T09:00:00+00:00,8.738126,17877867259.8,3032129957.93,4.55,27.0829,37.2613,0.002078,0.004168,0.5285,508390.88,740841.2,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T10:00:00+00:00,6.817461,17854756733.07,3046328409.06,0.34,61.0809,46.0575,0.001851,0.002723,0.4146,433125.05,918199.24,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T11:00:00+00:00,5.428478,17901203693.01,2957163545.17,3.13,43.7254,23.6054,0.002482,0.003635,0.6937,504267.13,814725.45,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T12:00:00+00:00,4.651209,17871365831.6,2862094607.34,0.0,62.1869,25.4994,0.004474,0.00299,0.5345,228082.39,563905.76,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T13:00:00+00:00,3.657961,17895748476.6,3053566556.4,5.38,56.2278,38.4394,0.002444,0.003675,0.5962,510379.58,871143.52,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T14:00:00+00:00,4.71975,17916878678.74,3332523642.13,3.7,45.1653,6.7673,0.002608,0.003751,0.575,543597.5,355849.59,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T15:00:00+00:00,3.294119,17923457503.78,3190367684.4,5.12,48.2316,12.8422,0.000748,0.001416,0.5523,452776.84,651822.4,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T16:00:00+00:00,6.748,17878021632.01,2890545484.13,3.07,20.7779,29.2462,0.001801,0.002118,0.437,328028.51,762000.58,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T17:00:00+00:00,5.682342,17887924975.58,2935552378.7,4.99,47.7605,23.9998,0.0025,0.002353,0.3131,431442.55,561537.21,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T18:00:00+00:00,6.769994,17888668736.64,2894828366.66,0.0,51.1688,27.4709,0.002405,0.003092,0.2295,400142.63,552210.29,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T19:00:00+00:00,4.462857,17893652368.96,2903575083.37,5.51,45.7749,13.5017,0.002434,0.003177,0.2828,361951.07,999359.91,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T20:00:00+00:00,6.086103,17912922725.88,3078781351.44,2.19,37.4796,26.7667,0.002991,0.004078,0.0,288654.16,949867.49,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T21:00:00+00:00,9.594223,17862030207.7,2867589811.56,4.45,46.6262,20.5491,0.002469,0.002554,0.4606,408964.62,874709.79,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T22:00:00+00:00,7.070188,17871460761.91,3025642231.97,4.93,54.5334,36.5416,0.003385,0.003679,0.1266,397033.03,367759.56,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-07T23:00:00+00:00,5.056734,17884903218.1,2748439631.97,6.89,39.2496,33.778,0.002389,0.001555,0.6064,442685.37,623207.65,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T00:00:00+00:00,3.229535,17869246889.35,3159439216.82,4.14,32.2052,23.7071,0.001475,0.002448,0.3977,509750.71,816033.81,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T01:00:00+00:00,4.949175,17881686441.07,3254449477.68,3.6,33.5533,21.598,0.002396,0.002172,0.7823,398423.27,476940.92,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T02:00:00+00:00,6.323955,17860721082.25,3232235415.14,11.5,23.5398,34.3147,0.001957,0.003717,0.508,315014.99,601640.25,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T03:00:00+00:00,5.337478,17862267128.49,3016473973.25,3.07,43.82,9.9687,0.001726,0.001835,0.5389,594885.04,1126807.1,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T04:00:00+00:00,6.141057,17865333518.29,3020436769.76,1.51,42.319,39.9828,0.002495,0.003741,0.5544,365330.34,647996.53,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T05:00:00+00:00,7.469386,17852338821.23,3033991067.62,9.55,49.4208,30.6559,0.001802,0.003014,0.7621,527486.88,370515.8,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T06:00:00+00:00,8.308995,17911999779.22,3046244084.61,5.16,26.2972,25.6915,0.002044,0.002293,0.4004,549541.11,753426.22,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T07:00:00+00:00,5.333271,17924019653.69,2830574915.91,5.75,65.642,8.537,0.001871,0.003187,0.9037,320172.0,698651.18,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T08:00:00+00:00,5.011725,17925662229.62,3063524101.99,7.22,32.0566,33.2458,0.001942,0.00437,0.5481,416269.81,857003.22,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T09:00:00+00:00,6.200483,17866313691.64,3091272165.56,5.28,62.7644,30.2064,0.002386,0.00251,0.5548,268075.48,625430.43,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T10:00:00+00:00,7.21212,17907105006.99,2996133329.08,2.98,36.2103,19.5274,0.003393,0.00136,0.5585,427718.15,532704.46,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T11:00:00+00:00,7.670854,17912748663.8,3230182903.74,7.33,22.1637,10.5725,0.00287,0.003083,0.4496,444444.05,881611.53,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T12:00:00+00:00,6.966967,17865278979.61,3211965156.72,8.07,45.7197,5.2275,0.001546,0.003953,0.2254,474845.66,678128.22,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T13:00:00+00:00,6.571816,17898500661.16,3248810100.83,3.03,34.8593,35.4907,0.001129,0.003783,0.5406,310673.76,847545.64,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T14:00:00+00:00,3.94237,17872498466.9,2905697711.05,1.91,89.0011,33.9649,0.002939,0.001568,0.3797,324784.09,671365.1,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T15:00:00+00:00,6.7097,17867265680.68,2622469762.43,2.45,43.388,3.7724,0.002242,0.003643,0.4805,593756.39,483595.71,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T16:00:00+00:00,7.298764,17888869932.92,3309608057.09,8.9,35.7227,31.2954,0.000485,0.0027,0.5244,563581.96,559916.19,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T17:00:00+00:00,9.060583,17877683722.49,2966230051.96,5.63,53.0137,31.0281,0.002954,0.003757,0.2932,458315.75,1035610.07,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T18:00:00+00:00,5.893192,17902843083.99,3211445242.02,5.52,42.8709,32.0884,0.002376,0.000363,0.7222,506421.31,944842.3,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T19:00:00+00:00,6.020085,17878679805.45,3056221259.26,0.0,45.4075,18.6721,0.000581,0.002942,0.2941,557558.58,652011.97,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T20:00:00+00:00,6.30292,17874311204.72,2912882916.73,5.52,40.3494,18.8795,0.00158,0.003485,0.4539,480615.8,785611.23,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T21:00:00+00:00,5.730002,17888356721.2,3045405550.88,6.08,29.9484,41.8123,0.002064,0.002587,0.42,529574.0,393537.2,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T22:00:00+00:00,6.503567,17930848314.06,3074268553.35,0.0,43.977,44.3355,0.001901,0.002607,0.2175,285707.54,560398.03,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-08T23:00:00+00:00,8.843019,17875342510.19,3082784944.19,3.76,31.3459,25.6348,0.001097,0.003335,0.4545,444771.84,681657.13,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T00:00:00+00:00,8.218717,17894510637.05,2529412655.77,3.97,48.2762,27.9171,0.003182,0.003091,0.2506,595863.36,628010.03,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T01:00:00+00:00,5.936596,17864974145.39,3059574360.83,6.74,27.1556,39.2067,0.001928,0.003736,0.5205,392074.87,780672.97,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T02:00:00+00:00,8.498654,17872625118.0,3062034064.46,6.03,48.6491,20.3403,0.002083,0.002648,0.4469,543550.14,877726.16,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T03:00:00+00:00,5.312273,17855927698.72,2556724464.14,0.0,37.4134,42.3423,0.000971,0.003515,0.4516,597407.1,917472.27,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T04:00:00+00:00,7.968601,17861997131.35,3314623687.79,2.91,27.0748,28.466,0.001124,0.00347,0.8906,417997.4,402203.09,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T05:00:00+00:00,9.375683,17899283178.7,2990059080.51,5.55,69.981,34.6557,0.00319,0.004794,0.2815,518907.88,883374.23,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T06:00:00+00:00,6.194496,17862461043.47,3081118737.45,5.92,68.0613,11.9911,0.003467,0.002578,0.0552,477976.16,433184.52,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T07:00:00+00:00,5.578022,17874407877.95,3113483470.93,7.42,55.388,26.5087,0.003182,0.003445,0.4685,510214.95,508650.16,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T08:00:00+00:00,4.007157,17888219288.87,3022262818.75,3.43,74.8302,44.185,0.002317,0.002092,0.6573,445692.89,715412.06,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T09:00:00+00:00,10.923511,17909178174.21,3366789147.82,1.08,52.1419,42.2035,0.000962,0.0045,0.618,512223.21,1102870.81,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T10:00:00+00:00,9.712688,17880203773.48,2867831704.18,4.9,47.0192,19.0275,0.001582,0.0031,0.2777,705687.84,811586.68,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T11:00:00+00:00,10.442235,17835347674.91,2855686138.04,6.52,42.2617,35.0717,0.002486,0.003201,0.5424,701782.49,1127929.41,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T12:00:00+00:00,10.716747,17867627906.97,3099039729.43,8.01,74.7244,36.9636,0.0001,0.003496,0.3887,811179.07,1127601.13,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T13:00:00+00:00,8.984828,17908481889.99,2979389185.08,0.0,86.7338,33.1802,0.001354,0.00306,0.823,654695.98,824931.84,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T14:00:00+00:00,8.822963,17883662098.44,2760685279.0,3.18,69.4492,36.7625,0.00226,0.003186,0.6169,487086.38,945891.06,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T15:00:00+00:00,8.259686,17862212334.09,2979458816.65,0.0,61.9298,26.7323,0.001818,0.002467,0.4928,668228.54,505386.52,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T16:00:00+00:00,4.945907,17870765038.59,3117673312.05,5.17,63.2524,28.8383,0.002046,0.003405,0.5017,745054.65,872182.55,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T17:00:00+00:00,8.858314,17846802760.79,2984076300.78,2.9,41.4429,24.203,0.003248,0.003994,0.7156,605318.98,744678.47,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T18:00:00+00:00,6.488064,17896103011.73,2660847630.66,1.88,62.3636,44.2569,0.002579,0.002211,0.0982,561821.17,958170.31,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T19:00:00+00:00,8.445996,17869134195.86,3026315924.32,7.37,53.7651,26.2678,0.001845,0.005257,0.7548,315724.0,552267.06,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T20:00:00+00:00,4.681421,17862178737.35,3006369325.37,6.35,70.336,2.5897,0.002393,0.00352,0.0626,616630.17,1037371.86,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T21:00:00+00:00,1.701911,17878972026.22,3061808134.62,0.32,49.2421,19.9319,0.002011,0.002561,0.5927,492778.77,748385.51,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T22:00:00+00:00,5.8258,17837123768.64,2764811005.96,4.96,52.2827,22.0928,0.00173,0.00251,0.2089,362636.92,903999.31,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-09T23:00:00+00:00,4.723824,17890964869.76,3000264011.19,3.16,65.6898,35.7289,0.000101,0.003116,0.2921,484037.32,560437.3,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-10T00:00:00+00:00,10.957565,17891718286.76,2729954285.69,9.4,51.7437,10.266,0.002578,0.002677,0.7591,333103.16,468438.24,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-10T01:00:00+00:00,3.10377,17825054672.35,2893501164.42,2.35,77.0506,14.9777,0.003269,0.002719,0.126,352071.65,666212.43,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-10T02:00:00+00:00,5.651812,17884738272.42,2954530892.73,6.04,28.7285,24.3071,0.002294,0.002218,0.5956,490007.53,456246.43,3600
SYNTHETIC-001,us-east-1,staging-postgres,2025-06-10T03:00:00+00:00,6.042908,17863221863.23,2907323486.28,4.26,53.8263,34.6187,0.003627,0.003315,0.6526,299916.4,868883.62,3600
